algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_basic,False,iitb,1,5366445083,100 5,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_basic_100_5_107,20000,True,447.3887110488671,239.35033511729105,488.9963862351823,2171,1076,2171,2.686545594231488
ppa_basic,False,iitb,3,667357419 1990860598 667357361,100 0,667357361 667357419 667357387 668685374 1990860598,ppa_basic_100_0_105,20000,True,296.3110977764443,139.6719371937194,337.53192950874035,2821,742,2821,2.778796871449193
ppa_basic,False,cair,1,1563324011,100 5,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_basic_100_5_61,20000,True,215.7142662620604,130.69478791516607,248.4140656262505,1149,718,1149,2.1091686221058072
ppa_basic,False,cair,2,1154147727 cluster_1563324333_1563324337,100 5,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_basic_100_5_28,20000,True,114.65172906179508,93.20279527952796,125.37619595292864,1044,637,1044,1.5505240229518924
ppa_basic,False,grid_5_5,3,2 17 4,100 0,4 17 2 22,ppa_basic_100_0_25,20000,True,140.69422142214222,63.8956895689569,155.3225132037013,1113,362,1113,2.808290841264891
ppa_basic,False,cair,1,1563324357,100 0,1563324327 1154147726 1154147727 1563324357,ppa_basic_100_0_97,20000,True,397.6790175941672,131.8412398719616,473.6326683719401,4310,494,4310,3.951580130957344
ppa_basic,False,grid_5_5,4,4 2 10 15,100 5,24 10 4 12 2 15,ppa_basic_100_5_63,20000,True,87.31582041795821,77.06414358564143,90.55319204921614,544,428,544,1.2799998754034794
ppa_basic,False,grid_5_5,1,24,100 0,24 10 4 12 2 15,ppa_basic_100_0_26,20000,True,284.3577123431485,188.33531636921128,314.680574229655,2180,1008,2180,1.7245112878403692
ppa_basic,False,grid_5_5,3,15 17 11,100 5,6 15 24 0 11 17,ppa_basic_100_5_35,20000,True,104.91388877775552,88.98076281923052,109.9454022383424,574,479,574,1.3267033837235944
ppa_basic,False,cair,2,1563324327 1154147727,100 0,1563324327 1154147726 1154147727 1563324357,ppa_basic_100_0_65,20000,True,194.4156638888889,75.6687875,228.34334285714283,2009,378,2009,3.636171007580475
ppa_basic,False,grid_5_5,4,1 15 19 7,100 5,7 15 1 19 11,ppa_basic_100_5_55,20000,True,87.53170800000001,67.20833,92.6125525,640,350,640,1.531352561291356
ppa_basic,False,iitb,3,-266 668620103 3215340463,100 0,667357412 -282 3215340463 -266 668620103 667357401,ppa_basic_100_0_38,20000,True,271.8200493358001,122.7395619780989,321.5135451217005,2955,631,2955,3.299431539090319
ppa_basic,False,iitb,4,5366445083 5882320075 -222 cluster_-172_5366445082,100 5,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_basic_100_5_98,20000,True,179.76420970618136,97.95430228488576,196.1261911904405,1097,649,1097,3.04752878741824
ppa_basic,False,grid_5_5,3,11 19 7,100 0,7 15 1 19 11,ppa_basic_100_0_23,20000,True,120.3151904809519,81.29608039196081,130.06996800319968,928,394,928,1.7439568668247627
ppa_basic,False,iitb,2,667357382 3215340463,100 5,4369058864 5366445083 3215340463 667357382 -266,ppa_basic_100_5_17,20000,True,279.0929838158575,152.14461723086154,312.5004487066459,1762,785,1762,2.500881897217069
ppa_basic,False,cair,1,1154147728,100 0,1563324348 1563324324 1154147728 1563324343,ppa_basic_100_0_95,20000,True,433.6300964830376,125.94887955182072,521.5390156062426,3010,530,3010,4.4277380366657
ppa_basic,False,cair,4,1563324327 1563324357 1154147727 1154147726,100 0,1563324327 1154147726 1154147727 1563324357,ppa_basic_100_0_41,20000,True,101.9465192369652,41.6214503549645,119.18225320325112,1019,250,1019,3.591584797648702
ppa_basic,False,iitb,2,667357415 667357419,100 5,667357415 -222 -282 668620103 667357419,ppa_basic_100_5_20,20000,True,308.4658219566268,203.3926388958344,336.1166596042038,2310,945,2310,2.034528645470808
ppa_basic,False,cair,2,1563324357 1563324327,100 5,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_basic_100_5_84,20000,True,119.68734683670918,83.86096524131032,129.92345586396598,835,479,835,1.795114477633197
ppa_basic,False,iitb,3,-282 668620103 667357415,100 0,667357415 -222 -282 668620103 667357419,ppa_basic_100_0_75,20000,True,342.06667041722926,148.93422013301995,392.8909994393897,4585,991,4585,3.349968909000463
ppa_basic,False,cair,1,1154147727,100 5,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_basic_100_5_83,20000,True,191.7567531536936,156.51933043376826,209.37546451365628,1440,783,1440,1.513723701861445
ppa_basic,False,cair,2,cluster_1563324004_1563324334 1563324327,100 0,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_basic_100_0_85,20000,True,256.70912041436725,59.40445155804532,332.59553151295256,3283,313,3283,6.30349676559598
ppa_basic,False,cair,1,1563324357,100 5,1563324327 1154147726 1154147727 1563324357,ppa_basic_100_5_97,20000,True,197.7434350504697,139.37113144342783,214.42123608105308,1149,533,1149,1.7460104529583462
ppa_basic,False,iitb,3,-222 cluster_-172_5366445082 5882320075,100 0,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_basic_100_0_46,20000,True,319.83429583333333,77.0201375,368.3971275,2930,463,2930,6.3447691269368125
ppa_basic,False,iitb,2,667357419 2055461156,100 5,667357419 667357382 4369058864 2055461156,ppa_basic_100_5_2,20000,True,256.3668012971206,201.5942704946732,267.3213074576102,1707,1092,1707,1.479490772970535
ppa_basic,False,iitb,2,667357419 2055461156,100 0,667357419 667357382 4369058864 2055461156,ppa_basic_100_0_2,20000,True,408.6485930465233,194.66842171085543,451.4446273136568,4790,935,4790,2.593035657513614
ppa_basic,False,cair,2,1563324344 1563324353,100 5,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_basic_100_5_62,20000,True,122.01814166666668,119.45035833333336,123.30203333333333,826,680,826,1.1381585820488638
ppa_basic,False,iitb,1,668620103,100 0,667357415 -222 -282 668620103 667357419,ppa_basic_100_0_86,20000,True,895.3532760145508,295.7688526231478,1053.1386505912358,12283,1477,12283,4.384706345961838
ppa_basic,False,cair,3,1563324343 cluster_1563324333_1563324337 1563324357,100 5,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_basic_100_5_47,20000,True,94.79052158503184,78.45524723763812,101.07331941095252,774,380,774,1.498033235796257
ppa_basic,False,grid_5_5,3,17 16 12,100 0,17 2 12 0 16,ppa_basic_100_0_99,20000,True,168.17296594489176,66.14033104965743,193.6811246687003,1193,476,1193,3.53426652170317
ppa_basic,False,cair,3,1563324327 1563324349 cluster_1563324004_1563324334,100 5,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_basic_100_5_87,20000,True,96.54935524554006,60.33400670033502,110.47833545523427,815,348,815,2.106639169106141
ppa_basic,False,grid_5_5,1,17,100 0,4 17 2 22,ppa_basic_100_0_57,20000,True,306.4578587152291,137.45142085251152,338.6495611652706,1480,459,1480,2.6497337147618367
ppa_basic,False,grid_5_5,3,11 19 7,100 5,7 15 1 19 11,ppa_basic_100_5_23,20000,True,115.15744761714257,89.19608941341203,121.6477871680752,832,523,832,1.5316847097350077
ppa_basic,False,cair,2,1563324324 1563324348,100 0,1563324348 1563324324 1154147728 1563324343,ppa_basic_100_0_19,20000,True,243.3423994887611,80.33635908977244,289.91555388847206,2144,489,2144,4.0641377290984
ppa_basic,False,iitb,4,-266 667357387 4369058864 667357409,100 5,-266 4369058864 667357382 -282 667357387 667357409,ppa_basic_100_5_104,20000,True,166.6109555477774,92.29886494324715,191.3816524159541,1448,565,1448,2.6857731500686706
ppa_basic,False,grid_5_5,3,15 22 16,100 0,22 20 16 15 23 3,ppa_basic_100_0_56,20000,True,135.23780410979452,65.30670966451677,157.32130761882956,1130,328,1130,2.784592687514847
ppa_basic,False,cair,1,1154147728,100 5,1563324348 1563324324 1154147728 1563324343,ppa_basic_100_5_95,20000,True,237.3665349934163,154.45537276863843,261.05543848621005,1286,685,1286,1.8877374196374448
ppa_basic,False,cair,2,1563324344 1563324353,100 0,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_basic_100_0_62,20000,True,165.1301712692143,107.324542106228,194.03298585070743,1731,586,1731,1.994441091448908
ppa_basic,False,grid_5_5,1,24,100 5,24 10 4 12 2 15,ppa_basic_100_5_26,20000,True,252.5127218165449,218.7633456703678,263.1704195469168,1070,747,1070,1.2611585499037743
