algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_fhum_2,False,grid_5_5,1,7,100 5,7 15 1 19 11,ppa_fhum_2_100_5_68,20000,True,504.9422451225613,233.5795697848924,572.7829139569784,4941.0,744.0,4941.0,2.657931147735107
ppa_fhum_2,False,grid_5_5,3,15 17 11,100 5,6 15 24 0 11 17,ppa_fhum_2_100_5_35,20000,True,132.10088513276992,139.1425213782067,129.87721052894776,538.0,538.0,523.0,1.0131224959283835
ppa_fhum_2,False,cair,1,1154147727,100 5,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_fhum_2_100_5_83,20000,True,1296.7317259503727,181.9163833049972,1854.139397273061,19997.0,396.0,19997.0,10.907287700427151
ppa_fhum_2,False,cair,1,1563324353,100 5,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_fhum_2_100_5_89,20000,True,951.6062293351116,210.0152454780361,1322.4017212636493,16738.0,837.0,16738.0,6.675667910065166
ppa_fhum_2,False,grid_5_5,4,4 2 17 22,100 5,4 17 2 22,ppa_fhum_2_100_5_4,20000,True,108.40980890445223,109.7986368184092,108.1452702541747,550.0,506.0,550.0,1.161037274014213
ppa_fhum_2,False,iitb,1,668685374,100 5,2055461156 668685374 3215340464 -266,ppa_fhum_2_100_5_96,20000,True,1224.0370328661998,313.6769144144144,1406.1090565565569,19979.0,773.0,19979.0,4.852934164991116
ppa_fhum_2,False,cair,4,1563324343 1154147728 1154147727 1563324357,100 5,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_fhum_2_100_5_79,20000,True,1252.3337444444444,178.04463,1665.5218653846157,19999.0,454.0,19999.0,10.760635847889366
ppa_fhum_2,False,iitb,1,667357382,100 5,667357419 667357382 4369058864 2055461156,ppa_fhum_2_100_5_44,20000,True,2329.4871589353106,355.23672477707646,2724.337245766957,19961.0,751.0,19961.0,7.918007173148846
ppa_fhum_2,False,grid_5_5,2,11 1,100 5,7 15 1 19 11,ppa_fhum_2_100_5_80,20000,True,405.487245086763,138.13517027554136,472.32526378956845,5351.0,608.0,5351.0,3.874704931518637
ppa_fhum_2,False,iitb,2,-266 3215340463,100 5,667357412 -282 3215340463 -266 668620103 667357401,ppa_fhum_2_100_5_64,20000,True,3854.612434986997,313.2649363205974,5035.0616012091305,19995.0,727.0,19995.0,17.570919799921686
ppa_fhum_2,False,grid_5_5,2,23 20,100 5,22 20 16 15 23 3,ppa_fhum_2_100_5_9,20000,True,453.748200820082,110.36431976530986,562.18521589001,4894.0,477.0,4894.0,6.006622820784335
ppa_fhum_2,False,iitb,3,-222 cluster_-172_5366445082 5882320075,100 5,5882320075 cluster_-172_5366445082 5366445083 -222,ppa_fhum_2_100_5_46,20000,True,461.1915745925408,168.51289871012898,519.7273097690231,4694.0,749.0,4694.0,4.516406883100396
ppa_fhum_2,False,iitb,1,667357401,100 5,3215340463 cluster_-172_5366445082 667357401 1990860598 -222 667357361,ppa_fhum_2_100_5_54,20000,True,2237.6589817363024,400.8113418397131,2849.941528368499,19984.0,2990.0,19984.0,7.903472432994368
ppa_fhum_2,False,iitb,3,667357382 3215340463 -266,100 5,4369058864 5366445083 3215340463 667357382 -266,ppa_fhum_2_100_5_7,20000,True,446.9718382328434,162.13364663533648,521.9292570742925,7938.0,653.0,7938.0,3.9222314346226734
ppa_fhum_2,False,iitb,2,668685374 -266,100 5,2055461156 668685374 3215340464 -266,ppa_fhum_2_100_5_30,20000,True,1220.171918242139,303.1138841652496,1403.5835250575174,19993.0,779.0,19993.0,5.086492863294664
ppa_fhum_2,False,grid_5_5,4,24 15 11 6,100 5,6 15 24 0 11 17,ppa_fhum_2_100_5_94,20000,True,211.144916,223.2194583333333,207.3319026315789,571.0,571.0,571.0,0.9721890194978492
ppa_fhum_2,False,cair,3,1563324327 1563324349 cluster_1563324004_1563324334,100 5,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_fhum_2_100_5_87,20000,True,2793.792314615731,62.33329666483325,3844.353475366077,19998.0,272.0,19998.0,70.72895799054143
ppa_fhum_2,False,iitb,2,667357419 2055461156,100 5,667357419 667357382 4369058864 2055461156,ppa_fhum_2_100_5_2,20000,True,2331.15318278064,356.301355474416,2726.123548241884,19992.0,749.0,19992.0,7.908058851914734
ppa_fhum_2,False,grid_5_5,4,0 2 17 12,100 5,17 2 12 0 16,ppa_fhum_2_100_5_31,20000,True,118.17333533353334,112.53913391339134,119.58188568856885,576.0,453.0,576.0,1.54602338817951
ppa_fhum_2,False,grid_5_5,3,2 17 4,100 5,4 17 2 22,ppa_fhum_2_100_5_25,20000,True,120.07600419979002,122.4298785060747,119.62764718906912,589.0,589.0,551.0,1.1668938760869907
ppa_fhum_2,False,cair,1,1154147728,100 5,1563324348 1563324324 1154147728 1563324343,ppa_fhum_2_100_5_95,20000,True,559.2883363627773,181.4612912101656,667.238920692095,11605.0,526.0,11605.0,3.876885833817405
ppa_fhum_2,False,cair,4,1563324348 cluster_1563324004_1563324334 1563324327 1563324349,100 5,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,ppa_fhum_2_100_5_10,20000,True,636.2128351724061,87.50739240590727,910.5655565556556,19896.0,397.0,19896.0,11.241552044273142
ppa_fhum_2,False,grid_5_5,3,15 22 16,100 5,22 20 16 15 23 3,ppa_fhum_2_100_5_56,20000,True,419.4726021505376,80.26765858131199,526.5899527513458,4906.0,451.0,4906.0,7.918531212539285
ppa_fhum_2,False,grid_5_5,4,5 13 18 1,100 5,5 1 18 13,ppa_fhum_2_100_5_42,20000,True,141.3041504150415,122.19618211821182,144.94376342396146,898.0,407.0,898.0,1.5629548450142634
ppa_fhum_2,False,grid_5_5,1,22,100 5,22 20 16 15 23 3,ppa_fhum_2_100_5_12,20000,True,565.0028802880288,187.08404173750708,684.3456714092462,5711.0,493.0,5711.0,4.039991502883392
ppa_fhum_2,False,iitb,4,1990860598 667357387 667357361 667357419,100 5,667357361 667357419 667357387 668685374 1990860598,ppa_fhum_2_100_5_11,20000,True,2177.61000149985,4208.590680931907,1643.1414016493086,20001.0,20001.0,20001.0,0.4571581910092014
ppa_fhum_2,False,iitb,4,-222 667357419 -282 667357415,100 5,667357415 -222 -282 668620103 667357419,ppa_fhum_2_100_5_16,20000,True,1427.268847519504,162.35648129625926,1760.1405228414103,19995.0,670.0,19995.0,12.76999646404902
ppa_fhum_2,False,iitb,4,-266 667357387 4369058864 667357409,100 5,-266 4369058864 667357382 -282 667357387 667357409,ppa_fhum_2_100_5_104,20000,True,1010.082949923318,110.04482563179305,1310.0956580204931,19995.0,722.0,19995.0,14.796243981811234
ppa_fhum_2,False,grid_5_5,3,24 8 22,100 5,24 3 22 8,ppa_fhum_2_100_5_27,20000,True,119.11000699930008,101.5530196980302,122.4541950566848,633.0,483.0,633.0,1.5635361238879733
